States/UTs,District,Year,Murder,RAPE,THEFT,DOWRY DEATHS
UTTARAKHAND,RUDRA PRAYAG,2003,8,2,9,7
UTTARAKHAND,TEHRI GARHWAL,2003,9,6,31,6
UTTARAKHAND,UDHAMSINGH NAGAR,2003,46,14,232,15
UTTARAKHAND,UTTARKASHI,2003,6,9,28,0
UTTARAKHAND,TOTAL,2003,268,107,1368,93
WEST BENGAL,24 PARGANAS NORTH,2003,193,92,1988,24
WEST BENGAL,24 PARGANAS SOUTH,2003,125,89,1034,47
WEST BENGAL,ASANSOL,2003,28,8,75,4
WEST BENGAL,BANKURA,2003,41,43,240,20
WEST BENGAL,BIRBHUM,2003,51,48,230,13
WEST BENGAL,BURDWAN,2003,98,61,370,26
WEST BENGAL,COOCHBEHAR,2003,24,53,135,11
WEST BENGAL,DAKSHIN DINAJPUR,2003,22,31,84,8
WEST BENGAL,DARJEELING,2003,54,24,465,3
WEST BENGAL,HOOGHLY,2003,88,39,594,14
WEST BENGAL,HOWRAH,2003,25,9,107,12
WEST BENGAL,HOWRAH CITY,2003,18,6,275,5
WEST BENGAL,HOWRAH G.R.P.,2003,11,0,292,0
WEST BENGAL,JALPAIGURI,2003,108,60,474,4
WEST BENGAL,KHARAGPUR G.R.P.,2003,2,0,108,0
WEST BENGAL,KOLKATA,2003,52,36,3684,16
WEST BENGAL,MALDA,2003,48,57,247,4
WEST BENGAL,MURSHIDABAD,2003,116,106,391,17
WEST BENGAL,NADIA,2003,93,108,658,23
WEST BENGAL,PASCHIM MIDNAPUR,2003,77,50,358,18
WEST BENGAL,PURAB MIDNAPUR,2003,43,33,143,37
WEST BENGAL,PURULIA,2003,46,25,147,8
WEST BENGAL,SEALDAH G.R.P.,2003,22,0,207,1
WEST BENGAL,SILIGURI G.R.P.,2003,6,0,89,0
WEST BENGAL,UTTAR DINAJPUR,2003,34,24,218,14
WEST BENGAL,TOTAL,2003,1425,1002,12613,329
A & N ISLANDS,ANDAMAN,2003,16,2,58,0
A & N ISLANDS,NICOBAR,2003,5,0,2,0
A & N ISLANDS,TOTAL,2003,21,2,60,0
CHANDIGARH,CHANDIGARH,2003,21,18,1238,1
CHANDIGARH,TOTAL,2003,21,18,1238,1
D & N HAVELI,D and N HAVELI,2003,11,1,61,0
D & N HAVELI,TOTAL,2003,11,1,61,0
DAMAN & DIU,DAMAN,2003,6,4,44,0
DAMAN & DIU,DIU,2003,0,1,2,1
DAMAN & DIU,TOTAL,2003,6,5,46,1
DELHI UT,CENTRAL,2003,29,20,1187,4
DELHI UT,DELHI UT TOTAL,2003,485,490,15544,130
DELHI UT,EAST,2003,44,37,1757,15
DELHI UT,G.R.P.(RLY),2003,8,0,1015,3
DELHI UT,I.G.I. AIRPORT,2003,2,0,74,0
DELHI UT,NEW DELHI,2003,7,8,863,1
DELHI UT,NORTH,2003,32,34,923,4
DELHI UT,NORTH EAST,2003,54,53,796,20
DELHI UT,NORTH WEST,2003,106,128,2191,27
DELHI UT,S.T.F.,2003,0,0,0,0
DELHI UT,SOUTH,2003,86,83,3307,24
DELHI UT,SOUTH WEST,2003,45,57,1396,22
DELHI UT,WEST,2003,72,70,2035,10
LAKSHADWEEP,LAKSHADWEEP,2003,0,2,8,0
LAKSHADWEEP,TOTAL,2003,0,2,8,0
PUDUCHERRY,PONDICHERRY,2003,29,2,567,1
PUDUCHERRY,TOTAL,2003,29,2,567,1
ANDHRA PRADESH,ADILABAD,2004,113,50,256,14
ANDHRA PRADESH,ANANTAPUR,2004,152,20,442,11
ANDHRA PRADESH,CHITTOOR,2004,105,28,1055,22
ANDHRA PRADESH,CUDDAPAH,2004,96,14,275,7
ANDHRA PRADESH,CYBERABAD,2004,145,40,1697,43
ANDHRA PRADESH,EAST GODAVARI,2004,96,31,1106,13
ANDHRA PRADESH,GUNTAKAL RLY.,2004,8,0,177,0
ANDHRA PRADESH,GUNTUR,2004,163,46,1479,32
ANDHRA PRADESH,HYDERABAD CITY,2004,121,56,5735,29
ANDHRA PRADESH,KARIMNAGAR,2004,123,85,540,61
ANDHRA PRADESH,KHAMMAM,2004,108,43,482,18
ANDHRA PRADESH,KRISHNA,2004,60,33,732,13
ANDHRA PRADESH,KURNOOL,2004,112,29,328,6
ANDHRA PRADESH,MAHABOOBNAGAR,2004,183,56,479,21
ANDHRA PRADESH,MEDAK,2004,127,52,505,41
ANDHRA PRADESH,NALGONDA,2004,118,46,401,34
ANDHRA PRADESH,NELLORE,2004,94,107,873,11
ANDHRA PRADESH,NIZAMABAD,2004,96,24,360,17
ANDHRA PRADESH,PRAKASHAM,2004,103,19,298,6
ANDHRA PRADESH,RANGA REDDY,2004,73,25,205,17
ANDHRA PRADESH,SECUNDERABAD RLY.,2004,8,0,367,2
ANDHRA PRADESH,SRIKAKULAM,2004,26,15,196,14
ANDHRA PRADESH,VIJAYAWADA,2004,46,19,2272,10
ANDHRA PRADESH,VIJAYAWADA RLY.,2004,1,0,288,0
ANDHRA PRADESH,VISAKHA RURAL,2004,50,18,184,3
ANDHRA PRADESH,VISAKHAPATNAM,2004,27,12,733,1
ANDHRA PRADESH,VIZIANAGARAM,2004,42,14,196,6
ANDHRA PRADESH,WARANGAL,2004,111,53,670,43
ANDHRA PRADESH,WEST GODAVARI,2004,72,81,1247,17
ANDHRA PRADESH,TOTAL,2004,2579,1016,23578,512
ARUNACHAL PRADESH,CHANGLANG,2004,8,9,27,0
ARUNACHAL PRADESH,DIBANG VALLEY,2004,1,3,15,0
ARUNACHAL PRADESH,K/KUMEY,2004,5,0,2,0
ARUNACHAL PRADESH,KAMENG EAST,2004,4,0,11,0
ARUNACHAL PRADESH,KAMENG WEST,2004,3,2,24,0
ARUNACHAL PRADESH,LOHIT,2004,10,5,23,0
ARUNACHAL PRADESH,PAPUM PARE,2004,7,4,132,0
ARUNACHAL PRADESH,SIANG EAST,2004,1,11,41,0
ARUNACHAL PRADESH,SIANG UPPER,2004,1,1,10,0
ARUNACHAL PRADESH,SIANG WEST,2004,3,6,44,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2004,8,0,7,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2004,10,0,18,0
ARUNACHAL PRADESH,TAWANG,2004,0,0,11,0
ARUNACHAL PRADESH,TIRAP,2004,3,1,21,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2004,3,0,2,0
ARUNACHAL PRADESH,TOTAL,2004,67,42,388,0
ASSAM,BARPETA,2004,48,50,238,8
ASSAM,BONGAIGAON,2004,36,41,136,3
ASSAM,C.I.D.,2004,0,0,0,0
ASSAM,CACHAR,2004,46,46,411,4
ASSAM,DARRANG,2004,69,55,262,7
ASSAM,DHEMAJI,2004,17,53,125,0
ASSAM,DHUBRI,2004,53,79,136,9
ASSAM,DIBRUGARH,2004,125,58,350,4
ASSAM,G.R.P.,2004,17,2,166,0
ASSAM,GOALPARA,2004,35,50,100,3
ASSAM,GOLAGHAT,2004,71,62,310,0
ASSAM,GUWAHATI CITY,2004,21,88,867,3
ASSAM,HAILAKANDI,2004,25,18,47,2
ASSAM,JORHAT,2004,38,32,150,0
ASSAM,KAMRUP,2004,15,59,298,3
ASSAM,KARBI ANGLONG,2004,57,14,102,0
ASSAM,KARIMGANJ,2004,40,32,101,8
ASSAM,KOKRAJHAR,2004,63,33,104,2
ASSAM,LAKHIMPUR,2004,31,56,291,1
ASSAM,MORIGAON,2004,19,36,81,2
ASSAM,N.C.HILLS,2004,7,1,42,0
ASSAM,NAGAON,2004,79,91,433,6
ASSAM,NALBARI,2004,37,29,129,3
ASSAM,R.P.O.,2004,6,5,21,0
ASSAM,SIBSAGAR,2004,55,49,238,0
ASSAM,SONITPUR,2004,87,87,392,5
ASSAM,TINSUKIA,2004,117,45,336,1
ASSAM,TOTAL,2004,1214,1171,5866,74
BIHAR,ARARIA,2004,66,34,186,11
BIHAR,ARWAL,2004,36,2,54,16
BIHAR,AURANGABAD,2004,77,18,214,40
BIHAR,BAGAHA,2004,49,23,66,5
BIHAR,BANKA,2004,71,44,99,25
BIHAR,BEGUSARAI,2004,107,23,323,15
BIHAR,BETTIAH,2004,108,128,301,29
BIHAR,BHABHUA,2004,59,20,146,28
BIHAR,BHAGALPUR,2004,133,63,393,12
BIHAR,BHOJPUR,2004,108,9,285,34
BIHAR,BUXAR,2004,70,13,235,21
BIHAR,DARBHANGA,2004,55,59,138,33
BIHAR,GAYA,2004,163,19,461,36
BIHAR,GOPALGANJ,2004,77,39,163,38
BIHAR,JAMALPUR RLY.,2004,10,0,171,3
BIHAR,JAMUI,2004,79,31,77,11
BIHAR,JEHANABAD,2004,68,6,130,6
BIHAR,KATIHAR,2004,71,79,159,19
BIHAR,KATIHAR RLY.,2004,10,2,224,0
BIHAR,KHAGARIA,2004,50,18,117,9
BIHAR,KISHANGANJ,2004,26,32,122,4
BIHAR,LAKHISARAI,2004,63,13,62,10
BIHAR,MADHEPURA,2004,58,11,58,7
BIHAR,MADHUBANI,2004,60,61,224,34
BIHAR,MOTIHARI,2004,120,29,378,45
BIHAR,MUNGER,2004,64,11,163,20
BIHAR,MUZAFFARPUR,2004,180,166,779,72
BIHAR,MUZAFFARPUR RLY.,2004,20,2,395,0
BIHAR,NALANDA,2004,220,43,388,68
BIHAR,NAUGACHIA,2004,50,7,66,8
BIHAR,NAWADAH,2004,78,37,79,16
BIHAR,PATNA,2004,542,46,1568,44
BIHAR,PATNA RLY.,2004,21,2,744,1
BIHAR,PURNEA,2004,128,62,242,11
BIHAR,ROHTAS,2004,130,12,265,35
BIHAR,SAHARSA,2004,48,21,122,11
BIHAR,SAMASTIPUR,2004,118,28,292,44
BIHAR,SARAN,2004,160,17,258,38
BIHAR,SHEIKHPURA,2004,44,3,53,6
BIHAR,SHEOHAR,2004,9,13,19,5
BIHAR,SITAMARHI,2004,80,70,230,21
BIHAR,SIWAN,2004,125,7,165,33
BIHAR,SUPAUL,2004,38,25,114,7
BIHAR,VAISHALI,2004,99,42,385,98
BIHAR,TOTAL,2004,3948,1390,11113,1029
CHHATTISGARH,BALRAMPUR,2004,33,27,28,0
CHHATTISGARH,BILASPUR,2004,83,61,704,9
CHHATTISGARH,BIZAPUR,2004,24,3,9,1
CHHATTISGARH,DANTEWARA,2004,70,11,70,1
CHHATTISGARH,DHAMTARI,2004,18,37,76,0
CHHATTISGARH,DURG,2004,55,124,813,10
CHHATTISGARH,GRP RAIPUR,2004,2,2,223,0
CHHATTISGARH,JAGDALPUR,2004,63,82,178,0
CHHATTISGARH,JANJGIR,2004,55,30,268,7
CHHATTISGARH,JASHPUR,2004,46,56,70,1
CHHATTISGARH,KABIRDHAM,2004,13,22,115,5
CHHATTISGARH,KANKER,2004,48,22,69,0
CHHATTISGARH,KORBA,2004,46,34,308,5
CHHATTISGARH,KORIYA,2004,33,50,137,2
CHHATTISGARH,MAHASAMUND,2004,22,35,164,6
CHHATTISGARH,NARAYANPUR,2004,21,1,18,0
CHHATTISGARH,RAIGARH,2004,55,45,321,7
CHHATTISGARH,RAIPUR,2004,84,143,927,10
CHHATTISGARH,RAJNANDGAON,2004,45,61,210,5
CHHATTISGARH,SARGUJA,2004,111,123,306,2
CHHATTISGARH,TOTAL,2004,927,969,5014,71
GOA,NORTH GOA,2004,23,13,298,2
GOA,SOUTH GOA,2004,17,24,205,0
GOA,TOTAL,2004,40,37,503,2
GUJARAT,AHMEDABAD COMMR.,2004,92,40,5711,10
GUJARAT,AHMEDABAD RURAL,2004,26,12,252,1
GUJARAT,AHWA-DANG,2004,4,2,5,0
GUJARAT,AMRELI,2004,28,5,158,1
GUJARAT,ANAND,2004,21,12,361,0
GUJARAT,BHARUCH,2004,38,14,370,0
GUJARAT,BHAVNAGAR,2004,53,22,718,0
GUJARAT,DAHOD,2004,44,9,144,0
GUJARAT,GANDHINAGAR,2004,25,8,416,2
GUJARAT,HIMATNAGAR,2004,35,10,194,0
GUJARAT,JAMNAGAR,2004,42,8,372,0
GUJARAT,JUNAGADH,2004,40,9,476,13
GUJARAT,KHEDA NORTH,2004,53,8,394,0
GUJARAT,KUTCH,2004,28,13,360,1
GUJARAT,MEHSANA,2004,40,4,621,2
GUJARAT,NARMADA,2004,15,6,29,0
GUJARAT,NAVSARI,2004,26,5,147,1
GUJARAT,PALANPUR,2004,38,21,328,0
GUJARAT,PANCHMAHAL,2004,51,7,368,0
GUJARAT,PATAN,2004,19,6,233,0
GUJARAT,PORBANDAR,2004,11,1,74,0
GUJARAT,RAJKOT COMMR.,2004,37,9,1216,4
GUJARAT,RAJKOT RURAL,2004,36,17,326,3
GUJARAT,SURAT COMMR.,2004,74,24,1543,17
GUJARAT,SURAT RURAL,2004,47,14,154,3
GUJARAT,SURENDRANAGAR,2004,28,13,266,0
GUJARAT,VADODARA COMMR.,2004,28,6,1414,0
GUJARAT,VADODARA RURAL,2004,85,22,296,0
GUJARAT,VALSAD,2004,36,9,346,0
GUJARAT,W.RLY,2004,13,3,1259,0
GUJARAT,TOTAL,2004,1113,339,18551,58
HARYANA,AMBALA,2004,28,10,243,11
HARYANA,BHIWANI,2004,51,28,301,28
HARYANA,FARIDABAD,2004,67,42,815,28
HARYANA,FATEHABAD,2004,29,9,111,6
HARYANA,GRP,2004,27,2,180,7
HARYANA,GURGAON,2004,66,36,1045,21
HARYANA,HISSAR,2004,49,16,430,12
HARYANA,JHAJJAR,2004,42,11,160,14
HARYANA,JIND,2004,28,7,147,14
HARYANA,KAITHAL,2004,25,18,200,9
HARYANA,KARNAL,2004,40,31,386,15
HARYANA,KURUKSHETRA,2004,26,21,411,15
HARYANA,MAHENDRAGARH,2004,16,20,111,8
HARYANA,PANCHKULA,2004,7,6,207,4
HARYANA,PANIPAT,2004,37,38,433,4
HARYANA,REWARI,2004,17,16,223,8
HARYANA,ROHTAK,2004,65,29,367,15
HARYANA,SIRSA,2004,25,17,246,9
HARYANA,SONIPAT,2004,67,13,377,16
HARYANA,YAMUNANAGAR,2004,21,16,165,7
HARYANA,TOTAL,2004,733,386,6558,251
HIMACHAL PRADESH,BILASPUR,2004,9,10,55,0
HIMACHAL PRADESH,CHAMBA,2004,8,14,27,1
HIMACHAL PRADESH,G.R.P.,2004,0,0,2,0
HIMACHAL PRADESH,HAMIRPUR,2004,9,5,42,0
HIMACHAL PRADESH,KANGRA,2004,18,15,81,2
HIMACHAL PRADESH,KINNAUR,2004,3,8,10,0
HIMACHAL PRADESH,KULLU,2004,9,13,40,1
HIMACHAL PRADESH,LAHAUL-SPITI,2004,2,0,1,0
HIMACHAL PRADESH,MANDI,2004,19,15,63,1
HIMACHAL PRADESH,SHIMLA,2004,10,34,154,1
HIMACHAL PRADESH,SIRMAUR,2004,9,9,27,1
HIMACHAL PRADESH,SOLAN,2004,4,20,89,0
HIMACHAL PRADESH,UNA,2004,10,10,52,1
HIMACHAL PRADESH,TOTAL,2004,110,153,643,8
JAMMU & KASHMIR,ANANTNAG,2004,70,17,92,0
JAMMU & KASHMIR,AWANTIPORA,2004,18,8,37,0
JAMMU & KASHMIR,BARAMULLA,2004,86,15,197,1
JAMMU & KASHMIR,BORDER,2004,7,4,19,0
JAMMU & KASHMIR,BUDGAM,2004,60,6,147,0
JAMMU & KASHMIR,CRIME JAMMU,2004,0,0,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2004,0,0,0,0
JAMMU & KASHMIR,DODA,2004,83,4,28,0
JAMMU & KASHMIR,GANDERBAL,2004,15,12,63,0
JAMMU & KASHMIR,HANDWARA,2004,25,7,32,0
JAMMU & KASHMIR,JAMMU,2004,28,19,383,5
JAMMU & KASHMIR,KARGIL,2004,1,1,1,0
JAMMU & KASHMIR,KATHUA,2004,17,10,30,0
JAMMU & KASHMIR,KULGAM,2004,48,11,26,0
JAMMU & KASHMIR,KUPWARA,2004,31,20,62,0
JAMMU & KASHMIR,LEH,2004,2,3,4,0
JAMMU & KASHMIR,POONCH,2004,80,11,41,0
JAMMU & KASHMIR,PULWAMA,2004,54,0,104,1
JAMMU & KASHMIR,RAILWAYS,2004,1,1,9,0
JAMMU & KASHMIR,RAJOURI,2004,54,22,96,2
JAMMU & KASHMIR,RAMBAN,2004,48,7,36,0
JAMMU & KASHMIR,REASI,2004,34,5,12,0
JAMMU & KASHMIR,SRINAGAR,2004,45,24,430,0
JAMMU & KASHMIR,UDHAMPUR,2004,9,11,90,0
JAMMU & KASHMIR,TOTAL,2004,816,218,1939,9
JHARKHAND,BOKARO,2004,58,48,445,29
JHARKHAND,CHAIBASA,2004,134,37,98,0
JHARKHAND,CHATRA,2004,31,18,83,15
JHARKHAND,DEOGHAR,2004,36,37,98,16
JHARKHAND,DHANBAD,2004,88,38,493,36
JHARKHAND,DHANBAD RLY.,2004,5,2,240,0
JHARKHAND,DUMKA,2004,67,50,88,8
JHARKHAND,GARHWA,2004,39,32,68,14
JHARKHAND,GIRIDIH,2004,72,39,128,52
JHARKHAND,GODDA,2004,31,86,128,4
JHARKHAND,GUMLA,2004,108,31,58,1
JHARKHAND,HAZARIBAGH,2004,86,71,537,31
JHARKHAND,JAMSHEDPUR,2004,81,76,539,12
JHARKHAND,JAMSHEDPUR RLY.,2004,2,1,114,0
JHARKHAND,JAMTARA,2004,18,25,69,3
JHARKHAND,KODERMA,2004,30,6,50,7
JHARKHAND,LATEHAR,2004,43,12,33,3
JHARKHAND,LOHARDAGGA,2004,44,14,29,0
JHARKHAND,PAKUR,2004,37,37,32,2
JHARKHAND,PALAMU,2004,69,14,99,24
JHARKHAND,RANCHI,2004,270,55,729,9
JHARKHAND,SAHEBGANJ,2004,45,26,98,5
JHARKHAND,SARAIKELA,2004,51,26,115,3
JHARKHAND,SIMDEGA,2004,43,16,3,1
JHARKHAND,TOTAL,2004,1488,797,4374,275
KARNATAKA,BAGALKOT,2004,38,3,134,2
KARNATAKA,BANGALORE COMMR.,2004,214,32,8241,44
KARNATAKA,BANGALORE RURAL,2004,152,29,1038,31
KARNATAKA,BELGAUM,2004,106,5,291,6
KARNATAKA,BELLARY,2004,42,5,295,5
KARNATAKA,BIDAR,2004,40,8,246,8
KARNATAKA,BIJAPUR,2004,66,8,121,2
KARNATAKA,CHAMARAJNAGAR,2004,23,7,151,4
KARNATAKA,CHICKMAGALUR,2004,29,7,237,5
KARNATAKA,CHITRADURGA,2004,32,16,252,6
KARNATAKA,DAKSHIN KANNADA,2004,24,12,259,1
KARNATAKA,DAVANAGERE,2004,38,8,273,11
KARNATAKA,DHARWAD COMMR.,2004,17,1,251,3
KARNATAKA,DHARWAD RURAL,2004,26,3,80,2
KARNATAKA,GADAG,2004,16,1,65,2
KARNATAKA,GULBARGA,2004,102,23,251,7
KARNATAKA,HASSAN,2004,61,16,413,9
KARNATAKA,HAVERI,2004,25,9,115,2
KARNATAKA,K.G.F.,2004,16,2,94,7
KARNATAKA,KODAGU,2004,21,8,111,2
KARNATAKA,KOLAR,2004,59,16,365,28
KARNATAKA,KOPPAL,2004,25,8,54,6
KARNATAKA,MANDYA,2004,58,15,302,19
KARNATAKA,MYSORE COMMR.,2004,29,4,485,4
KARNATAKA,MYSORE RURAL,2004,44,11,233,14
KARNATAKA,RAICHUR,2004,43,6,110,5
KARNATAKA,RAILWAYS,2004,20,0,643,0
KARNATAKA,SHIMOGA,2004,48,11,330,5
KARNATAKA,TUMKUR,2004,65,15,477,16
KARNATAKA,UDUPI,2004,16,0,103,0
KARNATAKA,UTTAR KANNADA,2004,24,2,73,3
KARNATAKA,TOTAL,2004,1519,291,16093,259
KERALA,ALAPUZHA,2004,18,12,173,0
KERALA,CBCID,2004,22,0,19,0
KERALA,ERNAKULAM COMMR.,2004,13,7,486,1
KERALA,ERNAKULAM RURAL,2004,31,21,332,5
KERALA,IDUKKI,2004,34,15,195,0
KERALA,KANNUR,2004,23,33,175,0
KERALA,KASARGOD,2004,14,29,165,1
KERALA,KOLLAM,2004,46,55,330,3
KERALA,KOTTAYAM,2004,18,28,319,1
KERALA,KOZHIKODE COMMR.,2004,8,13,361,3
KERALA,KOZHIKODE RURAL,2004,9,30,201,5
KERALA,MALAPPURAM,2004,23,57,341,0
KERALA,PALAKKAD,2004,34,36,292,1
KERALA,PATHANAMTHITTA,2004,18,18,161,1
KERALA,RAILWAYS,2004,3,0,120,0
KERALA,THRISSUR,2004,41,41,547,2
KERALA,TRIVANDRUM COMMR.,2004,15,18,487,0
KERALA,TRIVANDRUM RURAL,2004,36,42,367,5
KERALA,WAYANADU,2004,11,25,169,3
KERALA,TOTAL,2004,417,480,5240,31
MADHYA PRADESH,ANUPPUR,2004,24,28,131,4
MADHYA PRADESH,ASHOK NAGAR,2004,22,35,152,4
MADHYA PRADESH,BALAGHAT,2004,74,86,204,13
MADHYA PRADESH,BARWANI,2004,29,30,209,4
MADHYA PRADESH,BETUL,2004,59,110,179,18
MADHYA PRADESH,BHIND,2004,57,29,273,35
MADHYA PRADESH,BHOPAL,2004,71,84,2110,29
MADHYA PRADESH,BHOPAL RLY.,2004,6,1,1295,0
MADHYA PRADESH,BURHANPUR,2004,22,18,133,3
MADHYA PRADESH,CHHATARPUR,2004,56,62,206,17
MADHYA PRADESH,CHHINDWARA,2004,66,132,278,8
MADHYA PRADESH,DAMOH,2004,49,54,164,23
MADHYA PRADESH,DATIYA,2004,60,25,156,6
MADHYA PRADESH,DEWAS,2004,48,82,853,16
MADHYA PRADESH,DHAR,2004,100,109,535,48
MADHYA PRADESH,DINDORI,2004,14,34,38,1
MADHYA PRADESH,GUNA,2004,45,78,271,10
MADHYA PRADESH,GWALIOR,2004,86,58,1350,31
MADHYA PRADESH,HARDA,2004,15,31,95,5
MADHYA PRADESH,HOSHANGABAD,2004,50,51,371,8
MADHYA PRADESH,INDORE,2004,107,97,2610,35
MADHYA PRADESH,INDORE RLY.,2004,3,1,149,0
MADHYA PRADESH,JABALPUR,2004,84,102,1048,42
MADHYA PRADESH,JABALPUR RLY.,2004,4,7,289,0
MADHYA PRADESH,JHABUA,2004,139,22,183,1
MADHYA PRADESH,KATNI,2004,33,30,186,19
MADHYA PRADESH,KHANDWA,2004,36,57,290,12
MADHYA PRADESH,KHARGON,2004,32,63,755,12
MADHYA PRADESH,MANDLA,2004,22,44,65,6
MADHYA PRADESH,MANDSAUR,2004,27,40,503,8
MADHYA PRADESH,MORENA,2004,66,55,375,33
MADHYA PRADESH,NARSINGHPUR,2004,33,42,136,18
MADHYA PRADESH,NEEMUCH,2004,18,23,319,4
MADHYA PRADESH,PANNA,2004,41,34,84,15
MADHYA PRADESH,RAISEN,2004,44,67,208,15
MADHYA PRADESH,RAJGARH,2004,30,98,458,4
MADHYA PRADESH,RATLAM,2004,42,71,392,5
MADHYA PRADESH,REWA,2004,65,52,486,39
MADHYA PRADESH,SAGAR,2004,69,141,449,40
MADHYA PRADESH,SATNA,2004,60,64,407,33
MADHYA PRADESH,SEONI,2004,21,74,111,17
MADHYA PRADESH,SHAHDOL,2004,36,47,227,8
MADHYA PRADESH,SHAJAPUR,2004,40,74,639,15
MADHYA PRADESH,SHEOPUR,2004,12,21,90,3
MADHYA PRADESH,SHIVPURI,2004,78,61,304,7
MADHYA PRADESH,SIDHI,2004,61,51,263,17
MADHYA PRADESH,SIHORE,2004,31,62,384,6
MADHYA PRADESH,TIKAMGARH,2004,59,43,214,24
MADHYA PRADESH,UJJAIN,2004,62,65,1592,13
MADHYA PRADESH,UMARIYA,2004,23,30,95,6
MADHYA PRADESH,VIDISHA,2004,48,100,272,11
MADHYA PRADESH,TOTAL,2004,2379,2875,22586,751
MAHARASHTRA,AHMEDNAGAR,2004,98,41,969,0
MAHARASHTRA,AKOLA,2004,55,38,957,6
MAHARASHTRA,AMRAVATI COMMR.,2004,19,17,838,1
MAHARASHTRA,AMRAVATI RURAL,2004,60,56,888,9
MAHARASHTRA,AURANGABAD COMMR.,2004,31,12,603,5
MAHARASHTRA,AURANGABAD RURAL,2004,41,10,330,20
MAHARASHTRA,BEED,2004,57,24,727,4
MAHARASHTRA,BHANDARA,2004,22,36,492,1
MAHARASHTRA,BULDHANA,2004,48,39,745,18
MAHARASHTRA,CHANDRAPUR,2004,59,31,673,3
MAHARASHTRA,DHULE,2004,32,11,266,1
MAHARASHTRA,GADCHIROLI,2004,47,31,152,3
MAHARASHTRA,GONDIA,2004,27,30,317,2
MAHARASHTRA,HINGOLI,2004,35,13,202,1
MAHARASHTRA,JALGAON,2004,83,36,652,6
MAHARASHTRA,JALNA,2004,53,10,338,24
MAHARASHTRA,KOLHAPUR,2004,54,15,621,29
MAHARASHTRA,LATUR,2004,61,22,366,39
MAHARASHTRA,MUMBAI,2004,253,187,11510,13
MAHARASHTRA,MUMBAI RLY.,2004,7,1,1772,0
MAHARASHTRA,NAGPUR COMMR.,2004,112,41,2447,9
MAHARASHTRA,NAGPUR RLY.,2004,5,2,1024,0
MAHARASHTRA,NAGPUR RURAL,2004,71,48,1075,8
MAHARASHTRA,NANDED,2004,91,31,619,16
MAHARASHTRA,NANDURBAR,2004,35,20,197,1
MAHARASHTRA,NASIK COMMR.,2004,19,15,808,4
MAHARASHTRA,NASIK RURAL,2004,97,33,462,11
MAHARASHTRA,NAVI MUMBAI,2004,61,17,1086,2
MAHARASHTRA,OSMANABAD,2004,46,26,331,1
MAHARASHTRA,PARBHANI,2004,42,13,292,4
MAHARASHTRA,PUNE COMMR.,2004,100,63,3905,0
MAHARASHTRA,PUNE RLY.,2004,4,0,132,0
MAHARASHTRA,PUNE RURAL,2004,132,31,854,10
MAHARASHTRA,RAIGAD,2004,61,19,253,2
MAHARASHTRA,RATNAGIRI,2004,16,23,196,1
MAHARASHTRA,SANGLI,2004,69,30,566,3
MAHARASHTRA,SATARA,2004,59,22,589,7
MAHARASHTRA,SINDHUDURG,2004,10,5,105,0
MAHARASHTRA,SOLAPUR COMMR.,2004,20,19,360,2
MAHARASHTRA,SOLAPUR RURAL,2004,96,41,435,10
MAHARASHTRA,THANE COMMR.,2004,115,57,2114,7
MAHARASHTRA,THANE RURAL,2004,144,60,623,10
MAHARASHTRA,WARDHA,2004,42,31,619,5
MAHARASHTRA,WASHIM,2004,28,19,418,5
MAHARASHTRA,YAVATMAL,2004,79,62,1024,11
MAHARASHTRA,TOTAL,2004,2696,1388,43952,314
MANIPUR,BISHNUPUR,2004,19,3,26,0
MANIPUR,CHANDEL,2004,6,1,4,0
MANIPUR,CHURACHANDPUR,2004,26,0,8,0
MANIPUR,IMPHAL(EAST),2004,24,7,27,0
MANIPUR,IMPHAL(WEST),2004,28,9,142,0
MANIPUR,SENAPATI,2004,7,0,8,0
MANIPUR,TAMENGLONG,2004,1,0,7,0
MANIPUR,THOUBAL,2004,38,11,14,0
MANIPUR,UKHRUL,2004,10,0,8,0
MANIPUR,TOTAL,2004,159,31,244,0
MEGHALAYA,GARO HILLS EAST,2004,7,0,18,0
MEGHALAYA,GARO HILLS SOUTH,2004,5,1,9,0
MEGHALAYA,GARO HILLS WEST,2004,17,12,31,1
MEGHALAYA,JAINTIA HILLS,2004,32,11,61,0
MEGHALAYA,KHASI HILLS EAST,2004,33,17,228,1
MEGHALAYA,KHASI HILLS WEST,2004,14,9,25,0
MEGHALAYA,RI-BHOI,2004,16,4,46,0
MEGHALAYA,TOTAL,2004,124,54,418,2
MIZORAM,AIZAWL,2004,10,6,350,0
MIZORAM,CHAMPHAI,2004,6,3,50,0
MIZORAM,KOLASIB,2004,4,2,5,0
MIZORAM,LAWNGTLAI,2004,3,1,30,0
MIZORAM,LUNGLEI,2004,4,2,100,0
MIZORAM,MAMIT,2004,3,2,5,0
MIZORAM,SAIHA,2004,3,1,50,0
MIZORAM,SERCHHIP,2004,2,3,20,0
MIZORAM,TOTAL,2004,35,20,610,0
NAGALAND,DIMAPUR,2004,22,2,85,0
NAGALAND,KIPHIRE,2004,0,0,10,0
